i,doc_idx,start_idx,token,tag
329,230.00,134,약,O
329,230.00,136,"4,500ft",O
329,230.00,144,까지,O
329,230.00,147,상승한,O
329,230.00,151,후,O
329,230.00,153,다시,O
329,230.00,156,복귀하였음.,O
329,230.00,163,당시,O
329,230.00,166,High,B-causal factor
329,230.00,171,Speed,I-causal factor
329,230.00,177,Approach,I-causal factor
329,230.00,186,및,O
329,230.00,188,Short,B-causal factor
329,230.00,194,Pattern으로,I-causal factor
329,230.00,204,Radar,I-causal factor
329,230.00,210,Vector,I-causal factor
329,230.00,217,중이었으며,I-causal factor
329,230.00,223,ATC에서는,O
329,230.00,230,"4,000ft",O
329,230.00,238,까지,O
329,230.00,241,강하,O
329,230.00,244,clearance를,O
329,230.00,255,주었음.,O
329,230.00,260,김해접근관제소에,O
329,230.00,269,이를,O
329,230.00,272,보고하자,O
329,230.00,277,그,O
329,230.00,279,지역의,O
329,230.00,283,MVA(Minimun,O
329,230.00,295,Vectoring,O
329,230.00,305,Altitude)가,O
329,230.00,316,"3,700ft",O
329,230.00,324,이라고,O
329,230.00,328,통보하였음.,O
329,230.00,335,착륙,O
329,230.00,338,후,O
329,230.00,340,탑재용,O
329,230.00,344,항공일지에,O
329,230.00,350,위,O
329,230.00,352,사항을,O
329,230.00,356,Logging,O
329,230.00,364,하고,O
329,230.00,367,기장보고서를,O
329,230.00,374,제출하였음.,O
329,230.00,381,이,O
329,230.00,383,지역은,O
329,230.00,387,장애물이,B-causal factor
329,230.00,392,약,I-causal factor
329,230.00,394,"3,000ft에",I-causal factor
329,230.00,403,위치해있으므로,I-causal factor
329,230.00,411,보다,I-causal factor
329,230.00,414,높은,I-causal factor
329,230.00,417,고도로,I-causal factor
329,230.00,421,Vector를,I-causal factor
329,230.00,429,해야,I-causal factor
329,230.00,432,할,I-causal factor
329,230.00,434,것으로,I-causal factor
329,230.00,438,사료됨.,I-causal factor
330,24,0,1.,O
330,24,3,Tower에서,O
330,24,11,이륙허가를,O
330,24,17,받고,O
330,24,20,이륙함,O
330,24,24,(Tower로부터,O
330,24,34,Clearance는,O
330,24,45,oo,O
330,24,48,Departure를,O
330,24,59,발부,O
330,24,62,받아,O
330,24,65,비행함),O
330,24,70,2.,O
330,24,73,이륙,O
330,24,76,후,O
330,24,78,고도,O
330,24,81,3000FT,O
330,24,88,정도에서,O
330,24,93,이륙,B-causal factor
330,24,96,방향과,I-causal factor
330,24,100,정면으로,I-causal factor
330,24,105,접근하는,I-causal factor
330,24,110,Traffic이,I-causal factor
330,24,119,항공계기에,I-causal factor
330,24,125,시현됨.,I-causal factor
330,24,130,3.,O
330,24,133,거리,O
330,24,136,"5NM이내,",O
330,24,143,고도는,O
330,24,147,+1000FT(상대고도)에서,O
330,24,163,계속,O
330,24,166,접근함을,O
330,24,171,"확인하고,",O
330,24,177,관제사도,B-causal factor
330,24,182,다급하여,I-causal factor
330,24,187,관제지시를,I-causal factor
330,24,193,제대로,I-causal factor
330,24,197,못하는,I-causal factor
330,24,201,사이,O
330,24,204,회피기동함,O
330,24,210,(고도,O
330,24,214,3000ft에서,O
330,24,223,약,O
330,24,225,3000FPM으로,O
330,24,235,상승,O
330,24,238,중,O
330,24,240,다시,O
330,24,243,고도,O
330,24,246,강하하여,O
330,24,251,2500FT에서,O
330,24,260,Level,O
330,24,266,off과,O
330,24,271,동시에,O
330,24,275,좌로,O
330,24,278,선회함),O
331,684,0,저는,O
331,684,3,객실스케줄,O
331,684,9,운영담당자로,O
331,684,16,00월,O
331,684,20,00일,O
331,684,24,모든,O
331,684,27,항공편에,O
331,684,32,승무원,O
331,684,36,정상,O
331,684,39,출근과,O
331,684,43,출발예정을,O
331,684,49,확인,O
331,684,52,후,O
331,684,54,11시경,O
331,684,59,퇴근하였습니다.,O
331,684,68,이후,O
331,684,71,11시,O
331,684,75,15분경,O
331,684,80,운항통제센터로부터,O
331,684,90,XXX편,O
331,684,95,객실승무원,O
331,684,101,1명의,O
331,684,105,갑작스런,O
331,684,110,건강이상으로,O
331,684,117,인해,O
331,684,120,엠뷸런스를,O
331,684,126,부른,O
331,684,129,상태이며,O
331,684,134,대체승무원을,O
331,684,141,구해달라는,O
331,684,147,연락을,O
331,684,151,받고,O
331,684,154,재출근하였습니다.,O
331,684,164,레이오버,O
331,684,169,호텔,O
331,684,172,내,O
331,684,174,승무원들,O
331,684,179,중,O
331,684,181,한,O
331,684,183,명이,O
331,684,186,연락이,O
331,684,190,되었고,O
331,684,194,바로,O
331,684,197,공항으로,O
331,684,202,이동,O
331,684,205,요청을,O
331,684,209,하여,O
331,684,212,XXX편,O
331,684,217,항공기는,O
331,684,222,출발할,O
331,684,226,수,O
331,684,228,있,O
331,684,230,었습니다.,O
331,684,236,본인은,O
331,684,240,해당,O
331,684,243,공항의,O
331,684,247,커퓨타임이,O
331,684,253,임박한,O
331,684,257,상황에서,O
331,684,262,승무원을,B-causal factor
331,684,267,빨리,I-causal factor
331,684,270,구해야,I-causal factor
331,684,274,한다는,I-causal factor
331,684,278,생각이,I-causal factor
331,684,282,앞선,I-causal factor
331,684,285,"나머지,",I-causal factor
331,684,290,대체,I-causal factor
331,684,293,투입한,I-causal factor
331,684,297,승무원의,I-causal factor
331,684,302,당일,I-causal factor
331,684,305,총,I-causal factor
331,684,307,비행,I-causal factor
331,684,310,근무시간을,I-causal factor
331,684,316,잘못,I-causal factor
331,684,319,계산하였고,I-causal factor
331,684,325,호텔에서의,B-causal factor
331,684,331,휴식한,I-causal factor
331,684,335,시간이,I-causal factor
331,684,339,근무시간에서,I-causal factor
331,684,346,제외될,I-causal factor
331,684,350,수,I-causal factor
331,684,352,있을,I-causal factor
331,684,355,것이라고,I-causal factor
331,684,360,잘못,I-causal factor
331,684,363,판단하였습니다.,I-causal factor
331,684,372,"또한,",O
331,684,376,만석의,O
331,684,380,손님들을,O
331,684,385,최대한,O
331,684,389,결항,O
331,684,392,없이,O
331,684,395,모셔야,O
331,684,399,한다는,O
331,684,403,생각뿐이었습니다,O
332,781.00,0,최종접근지점까지,O
332,781.00,9,일정,O
332,781.00,12,속도를,O
332,781.00,16,유지한,O
332,781.00,20,후,O
332,781.00,22,접근을,O
332,781.00,26,수행하라는,O
332,781.00,32,관제지시가,O
332,781.00,38,있었지만,O
332,781.00,43,조종사가,B-causal factor
332,781.00,48,이를,I-causal factor
332,781.00,51,준수하지,I-causal factor
332,781.00,56,않은,I-causal factor
332,781.00,59,사례착륙을,O
332,781.00,65,위해,O
332,781.00,68,접근하던,O
332,781.00,73,중,O
332,781.00,75,속도를,O
332,781.00,79,250노트로,O
332,781.00,86,유지하도록,O
332,781.00,92,지시받았다가,O
332,781.00,99,곧,O
332,781.00,101,230노트로,O
332,781.00,108,줄이도록,O
332,781.00,113,허가받았다.,O
332,781.00,120,그러다보니,O
332,781.00,126,착륙하기에,O
332,781.00,132,고도가,B-causal factor
332,781.00,136,다소,I-causal factor
332,781.00,139,높은,I-causal factor
332,781.00,142,상태가,I-causal factor
332,781.00,146,되었다.,I-causal factor
332,781.00,151,그런데,O
332,781.00,155,이번에는,O
332,781.00,160,'최종접근지점(FAF)까지,O
332,781.00,175,180노트를,O
332,781.00,182,유지하고,O
332,781.00,187,그,O
332,781.00,189,이후,O
332,781.00,192,접근을,O
332,781.00,196,시작'하라는,O
332,781.00,203,관제지시가,O
332,781.00,209,발부되었다.,O
332,781.00,216,FAF까지,O
332,781.00,222,약,O
332,781.00,224,2마일,O
332,781.00,228,정도,O
332,781.00,231,남겨,O
332,781.00,234,둔,O
332,781.00,236,지점에서,O
332,781.00,241,기장은,O
332,781.00,245,고도는,O
332,781.00,249,높고속도도,O
332,781.00,255,빠른,O
332,781.00,258,상황이,O
332,781.00,262,발생하지,O
332,781.00,267,않기,O
332,781.00,270,위해,O
332,781.00,273,속도를,B-causal factor
332,781.00,277,145노트로,I-causal factor
332,781.00,284,줄였다.,I-causal factor
332,781.00,289,속도를,O
332,781.00,293,줄여,O
332,781.00,296,Glidepath,O
332,781.00,306,진입각을,O
332,781.00,311,맞추기,O
332,781.00,315,위한,O
332,781.00,318,의도였다.,O
332,781.00,324,문제는,O
332,781.00,328,이런,O
332,781.00,331,속도조절을,B-causal factor
332,781.00,337,관제탑에,I-causal factor
332,781.00,342,보고하지,I-causal factor
332,781.00,347,않았던,I-causal factor
332,781.00,351,점이다.,I-causal factor
332,781.00,356,FAF,O
332,781.00,360,도착,O
332,781.00,363,"직전,",O
332,781.00,367,관제탑에서,O
332,781.00,373,선행항공기에,O
332,781.00,380,대한,O
332,781.00,383,교통정보를,O
332,781.00,389,제공하며,O
332,781.00,394,우리,O
332,781.00,397,속도가,O
332,781.00,401,얼만지,O
332,781.00,405,물었다.,O
332,781.00,410,선행기가,O
332,781.00,415,바로,O
332,781.00,418,앞에,O
332,781.00,421,있었기,O
332,781.00,425,때문에,O
332,781.00,429,관제탑에서,O
332,781.00,435,속도를,O
332,781.00,439,줄이라고,O
332,781.00,444,얘기할,O
332,781.00,448,줄,O
332,781.00,450,"알았는데,",O
332,781.00,456,우리,O
332,781.00,459,속도가,O
332,781.00,463,145노트라고,O
332,781.00,471,알리자속도제한,O
332,781.00,479,관제지시,O
332,781.00,484,위반이라고,O
332,781.00,490,했다.,O
332,781.00,494,안정적으로,O
332,781.00,500,접근하기,O
332,781.00,505,위해,O
332,781.00,508,속도를,B-causal factor
332,781.00,512,줄였지만,I-causal factor
332,781.00,517,관제탑과,I-causal factor
332,781.00,522,사전에협의하지,I-causal factor
332,781.00,530,않았기,I-causal factor
332,781.00,534,때문에,I-causal factor
332,781.00,538,발생한,I-causal factor
332,781.00,542,문제라고,I-causal factor
332,781.00,547,생각한다.,O
333,82.00,0,dd공항에서,O
333,82.00,7,xx편으로,O
333,82.00,13,이륙,O
333,82.00,16,활주,O
333,82.00,19,중,O
333,82.00,21,V1,O
333,82.00,24,속도에서,O
333,82.00,29,작은,O
333,82.00,32,조류,O
333,82.00,35,한마리가,O
333,82.00,40,항공기,O
333,82.00,44,우측에서,O
333,82.00,49,좌측으로,O
333,82.00,54,지나가는,O
333,82.00,59,것을,O
333,82.00,62,"발견하였으며,",O
333,82.00,70,부양후,O
333,82.00,74,Landing,O
333,82.00,82,Gear,O
333,82.00,87,Up시점에서,O
333,82.00,94,무언가,O
333,82.00,98,타는,O
333,82.00,101,냄새를,O
333,82.00,105,느낀것,O
333,82.00,109,"이외,",O
333,82.00,113,항공기,O
333,82.00,117,엔진,O
333,82.00,120,및,O
333,82.00,122,기타,O
333,82.00,125,조종계통의,O
333,82.00,131,어떠한,O
333,82.00,135,이상도,O
333,82.00,139,발견할,O
333,82.00,143,수,O
333,82.00,145,없었음.,O
333,82.00,150,gg공항,O
333,82.00,155,착륙,O
333,82.00,158,후,O
333,82.00,160,좌측,O
333,82.00,163,Engine,O
333,82.00,170,입구에,O
333,82.00,174,직경,O
333,82.00,177,10cm,O
333,82.00,182,정도의,O
333,82.00,186,깃털,O
333,82.00,189,2개를,O
333,82.00,193,발견하여,O
333,82.00,198,엔진,O
333,82.00,201,내·외부를,O
333,82.00,207,육안으로,O
333,82.00,212,점검하였으나,O
333,82.00,219,특별한,O
333,82.00,223,이상징후를,O
333,82.00,229,발견하지,O
333,82.00,234,못하였으며,O
333,82.00,240,비행운항일지에,O
333,82.00,248,기록하여,O
333,82.00,253,정비,O
333,82.00,256,점검토록,O
333,82.00,261,조치하였음.,O
333,82.00,268,여름철,B-causal factor
333,82.00,272,조류활동이,I-causal factor
333,82.00,278,빈번하여,I-causal factor
333,82.00,283,조류충돌,I-causal factor
333,82.00,288,가능성이,I-causal factor
333,82.00,293,"증가하며,",I-causal factor
333,82.00,299,비행안전을,O
333,82.00,305,위해서는,O
333,82.00,310,보다,O
333,82.00,313,활동적인,O
333,82.00,318,조류퇴치,O
333,82.00,323,활동이,O
333,82.00,327,요구됨.,O
334,333.00,0,ATL,O
334,333.00,4,공항에서,O
334,333.00,9,ANC,O
334,333.00,13,공항으로,O
334,333.00,18,운항하기,O
334,333.00,23,위해,O
334,333.00,26,RWY,O
334,333.00,30,9L를,O
334,333.00,34,ASSIGN,O
334,333.00,41,받았음.,O
334,333.00,46,이륙하기,O
334,333.00,51,전,O
334,333.00,53,TOWER로부터,O
334,333.00,62,OM에서,O
334,333.00,67,HDG,O
334,333.00,71,115로,O
334,333.00,76,비행하도록,O
334,333.00,82,지시한,O
334,333.00,86,것으로,O
334,333.00,90,"이해하고,",O
334,333.00,96,부기장이,O
334,333.00,101,readback,O
334,333.00,110,하였음.(ATC에서,O
334,333.00,121,보낸,O
334,333.00,124,녹음에는,O
334,333.00,129,MM에서,O
334,333.00,134,HDG115로,O
334,333.00,142,비행하도록,O
334,333.00,148,"지시하였음),",O
334,333.00,156,ATIS,O
334,333.00,161,확인,O
334,333.00,164,결과,O
334,333.00,167,지상풍이,O
334,333.00,172,약했기,O
334,333.00,176,때문에,O
334,333.00,180,상층풍,O
334,333.00,184,역시,O
334,333.00,187,약할,O
334,333.00,190,것으로,O
334,333.00,194,예상하고,O
334,333.00,199,HDG으로,O
334,333.00,205,TRACK을,O
334,333.00,212,유지할,O
334,333.00,216,목적으로,O
334,333.00,221,400ft,O
334,333.00,227,AGL에서,O
334,333.00,233,부기장에게,O
334,333.00,239,HDG,O
334,333.00,243,SELECT,O
334,333.00,250,090를,O
334,333.00,255,지시하였음.,O
334,333.00,262,그러나,O
334,333.00,266,FMS,O
334,333.00,270,상의,O
334,333.00,273,실제,B-causal factor
334,333.00,276,상층풍이,I-causal factor
334,333.00,281,33kts로,I-causal factor
334,333.00,288,예상보다,I-causal factor
334,333.00,293,강하게,I-causal factor
334,333.00,297,불었기,I-causal factor
334,333.00,301,때문에,I-causal factor
334,333.00,305,항공기가,I-causal factor
334,333.00,310,좌측으로,I-causal factor
334,333.00,315,DRIFT,I-causal factor
334,333.00,321,"되었으며,",I-causal factor
334,333.00,327,정확한,I-causal factor
334,333.00,331,TRACK을,I-causal factor
334,333.00,338,유지하지,I-causal factor
334,333.00,343,못하였음.,I-causal factor
334,333.00,349,활주로,O
334,333.00,353,끝으로부터,O
334,333.00,359,약,O
334,333.00,361,4NM,O
334,333.00,365,지점을,O
334,333.00,369,통과할,O
334,333.00,373,때,O
334,333.00,375,DEPARTURE,O
334,333.00,385,Control에서,O
334,333.00,395,HDG을,O
334,333.00,400,물어와,O
334,333.00,404,부기장이,O
334,333.00,409,'HDG,O
334,333.00,414,090'라고,O
334,333.00,421,"응답하자,",O
334,333.00,427,곧바로,O
334,333.00,431,',O
334,333.00,433,HDG,O
334,333.00,437,110',O
334,333.00,442,수정지시에,O
334,333.00,448,따라,O
334,333.00,451,HDG을,O
334,333.00,456,110로,O
334,333.00,461,"선회하였으며,",O
334,333.00,469,이어서,O
334,333.00,473,ATLANTA,O
334,333.00,481,CENTER로,O
334,333.00,489,관제를,O
334,333.00,493,이양하였음.,O
335,"1,165.00",0,00편,O
335,"1,165.00",4,항공기가,O
335,"1,165.00",9,제주를,O
335,"1,165.00",13,출발하여,O
335,"1,165.00",18,김포공항에,O
335,"1,165.00",24,정상,O
335,"1,165.00",27,착륙,O
335,"1,165.00",30,"후,",O
335,"1,165.00",33,당해,O
335,"1,165.00",36,기장으로부터,O
335,"1,165.00",43,운항,O
335,"1,165.00",46,중,O
335,"1,165.00",48,기체에,O
335,"1,165.00",52,낙뢰에,B-causal factor
335,"1,165.00",56,피침되어,I-causal factor
335,"1,165.00",61,손상이,I-causal factor
335,"1,165.00",65,의심된다는,O
335,"1,165.00",71,보고에,O
335,"1,165.00",75,따라,O
335,"1,165.00",78,점검을,O
335,"1,165.00",82,위해,O
335,"1,165.00",85,후속편은,O
335,"1,165.00",90,결항,O
335,"1,165.00",93,"조치하고,",O
335,"1,165.00",99,승객은,O
335,"1,165.00",103,연계,O
335,"1,165.00",106,수송하였음.,O
336,340,0,ICN,O
336,340,4,ILS,O
336,340,8,DME,O
336,340,12,R/W,O
336,340,16,33R,O
336,340,20,Approach를,O
336,340,30,위해,O
336,340,33,강하,O
336,340,36,중,O
336,340,38,KELLY로부터,O
336,340,47,2-3NM,O
336,340,53,전에서,O
336,340,57,준수하여야하는,O
336,340,65,절차고도,O
336,340,70,"7,000ft를",O
336,340,79,유지하지,O
336,340,84,"못하고,",O
336,340,89,약,O
336,340,91,"6,500ft",O
336,340,99,정도까지,O
336,340,104,강하한,O
336,340,108,후,O
336,340,110,다시,O
336,340,113,7.000ft로,O
336,340,122,상승조작으로,O
336,340,129,KELLY를,O
336,340,136,통과하여,O
336,340,141,정상,O
336,340,144,착륙함.,O
336,340,149,STAR로,O
336,340,155,HIGH,O
336,340,160,SPEED인,O
336,340,167,"290KTS,",O
336,340,175,S/B,O
336,340,179,"OUT,",O
336,340,184,FLCH,O
336,340,189,MODE로,O
336,340,195,"강하,",O
336,340,199,전방기와,O
336,340,204,간격이,O
336,340,208,충분하였기,O
336,340,214,때문에,O
336,340,218,속도처리를,B-causal factor
336,340,224,늦추기로,I-causal factor
336,340,229,결정하고,I-causal factor
336,340,234,KELLY,O
336,340,240,약,O
336,340,242,"5~6NM전,9,000ft",O
336,340,257,정도에서,O
336,340,262,속도를,O
336,340,266,210KTS로,O
336,340,274,"SET하였으며,",O
336,340,283,곧,O
336,340,285,ALTITUDE,O
336,340,294,CAPTURE가,O
336,340,303,되어,O
336,340,306,다음,O
336,340,309,고도인,O
336,340,313,"5,100ft를",O
336,340,322,SET하였음.FLAP,O
336,340,334,DOWN을,O
336,340,340,위해,O
336,340,343,속도,O
336,340,346,READING에,O
336,340,355,집중하다가,O
336,340,361,속도감속이,B-causal factor
336,340,367,늦어지자,I-causal factor
336,340,372,순간적으로,I-causal factor
336,340,378,"5,100ft",I-causal factor
336,340,386,SET한,I-causal factor
336,340,391,것을,I-causal factor
336,340,394,잊고,I-causal factor
336,340,397,MODE,O
336,340,402,SET를,O
336,340,407,잘못한,O
336,340,411,것으로,O
336,340,415,착각하여,O
336,340,420,속도를,O
336,340,424,빨리,O
336,340,427,줄이겠다는,O
336,340,433,생각에,O
336,340,437,FLCH를,B-causal factor
336,340,443,다시,I-causal factor
336,340,446,누름.,I-causal factor
336,340,450,곧바로,O
336,340,454,조작,O
336,340,457,실수를,O
336,340,461,인지하였으나,O
336,340,468,이미,O
336,340,471,고도가,O
336,340,475,"7,000ft를",O
336,340,484,통과하고,O
336,340,489,"있었으며,",O
336,340,495,다시,O
336,340,498,"7,000ft",O
336,340,506,"SET,",O
336,340,511,FLCH,O
336,340,516,MODE,O
336,340,521,그리고,O
336,340,525,S/B,O
336,340,529,IN,O
336,340,532,호}는,O
336,340,536,사이에,O
336,340,540,고도는,O
336,340,544,타성에,O
336,340,548,의해,O
336,340,551,약,O
336,340,553,6.500ft,O
336,340,561,정도까지,O
336,340,566,강하하였음.,O
336,340,573,회복상승,O
336,340,578,약,O
336,340,580,"6,700ft",O
336,340,588,정도에서,O
336,340,593,APPROACH,O
336,340,602,CONTROLLER로부터,O
336,340,616,',O
336,340,618,아직,O
336,340,621,KELLY를,O
336,340,628,통과하지,O
336,340,633,않았으므로,O
336,340,639,강하하면,O
336,340,644,안,O
336,340,646,된다'는,O
336,340,651,조언이,O
336,340,655,"있었으며,7.000ft로",O
336,340,669,상승하여,O
336,340,674,KELLY를,O
336,340,681,통과한,O
336,340,685,후,O
336,340,687,정상,O
336,340,690,접근하였음.,O
336,340,697,초기,O
336,340,700,VNAV으로,O
336,340,707,강하하였으나,O
336,340,714,조작에,B-causal factor
336,340,718,대한,I-causal factor
336,340,721,자신감이,I-causal factor
336,340,726,지나쳐,I-causal factor
336,340,730,FLCH,I-causal factor
336,340,735,MODE,I-causal factor
336,340,740,전환이,I-causal factor
336,340,744,늦어,I-causal factor
336,340,747,고도/속도처리에,I-causal factor
336,340,756,다소,I-causal factor
336,340,759,무리가,I-causal factor
336,340,763,발생한,I-causal factor
336,340,767,것,I-causal factor
336,340,769,같음.,I-causal factor
336,340,773,비록,O
336,340,776,융통성을,O
336,340,781,발휘할,O
336,340,785,수,O
336,340,787,있는,O
336,340,790,상황이,O
336,340,794,되더라도,O
336,340,799,가능한,O
336,340,803,급조작이,O
336,340,808,야기될,O
336,340,812,수,O
336,340,814,있는,O
336,340,817,조작은,O
336,340,821,지양해야,O
336,340,826,할,O
336,340,828,것으로,O
336,340,832,사료됨.,O
336,340,837,지나친,B-causal factor
336,340,841,자신감으로,I-causal factor
336,340,847,절차를,O
336,340,851,준수하지,O
336,340,856,못한,O
336,340,859,"사례이며,",O
336,340,865,지정된,O
336,340,869,지점을,O
336,340,873,통과하기,O
336,340,878,전에,O
336,340,881,그,O
336,340,883,다음,O
336,340,886,SteP의,O
336,340,892,고도를,O
336,340,896,Set,O
336,340,900,해놓는,O
336,340,904,것도,O
336,340,907,하나의,O
336,340,911,조작,O
336,340,914,방법이,O
336,340,918,될,O
336,340,920,수도,O
336,340,923,"있겠으나,",O
336,340,929,상황에,O
336,340,933,따라서는,O
336,340,938,좋지,O
336,340,941,못한,O
336,340,944,결과를,O
336,340,948,가져오는,O
336,340,953,경우도,O
336,340,957,발생할,O
336,340,961,수도,O
336,340,964,있음.,O
336,340,968,또한,O
336,340,971,Final,O
336,340,977,Segment에서는,O
336,340,988,부기장을,O
336,340,993,적극,O
336,340,996,활용하여야,O
336,340,1002,할,O
336,340,1004,것으로,O
336,340,1008,사료됨.,O
337,"1,217.00",0,zz공항,O
337,"1,217.00",5,FINAL상에서,O
337,"1,217.00",14,접근,O
337,"1,217.00",17,중인,O
337,"1,217.00",20,항공기(A,O
337,"1,217.00",26,항공기)와,O
337,"1,217.00",32,분리가,O
337,"1,217.00",36,가능할,O
337,"1,217.00",40,것으로,O
337,"1,217.00",44,판단하고,O
337,"1,217.00",49,TWY,O
337,"1,217.00",53,00에서,O
337,"1,217.00",58,Intersection,O
337,"1,217.00",71,DEP를,O
337,"1,217.00",76,위해,O
337,"1,217.00",79,대기,O
337,"1,217.00",82,중이던,O
337,"1,217.00",86,항공기(B,O
337,"1,217.00",92,항공기)에게,O
337,"1,217.00",99,이륙허가를,O
337,"1,217.00",105,"발부하였으나,",O
337,"1,217.00",113,Taxi,O
337,"1,217.00",118,속도가,O
337,"1,217.00",122,늦어,O
337,"1,217.00",125,분리에,O
337,"1,217.00",129,문제점이,O
337,"1,217.00",134,예상되어,O
337,"1,217.00",139,다시,O
337,"1,217.00",142,B,O
337,"1,217.00",144,항공기에게,O
337,"1,217.00",150,'CANCEL,O
337,"1,217.00",158,TAKE,O
337,"1,217.00",163,OFF,O
337,"1,217.00",167,CLEARANCE,O
337,"1,217.00",177,HOLD,O
337,"1,217.00",182,PRESENT,O
337,"1,217.00",190,POSITION'을,O
337,"1,217.00",201,지시함.,O
337,"1,217.00",206,당시,O
337,"1,217.00",209,B,O
337,"1,217.00",211,항공기가,O
337,"1,217.00",216,활주로에,O
337,"1,217.00",221,진입을,O
337,"1,217.00",225,했다고,O
337,"1,217.00",229,보고하였지만,O
337,"1,217.00",236,육안,O
337,"1,217.00",239,확인,O
337,"1,217.00",242,결과,O
337,"1,217.00",245,활주로에는,O
337,"1,217.00",251,진입하지,O
337,"1,217.00",256,않은,O
337,"1,217.00",259,것으로,O
337,"1,217.00",263,판단하고,O
337,"1,217.00",268,A,O
337,"1,217.00",270,항공기에게,O
337,"1,217.00",276,착륙허가를,O
337,"1,217.00",282,발부하였음.,O
337,"1,217.00",289,그러나,O
337,"1,217.00",293,B,O
337,"1,217.00",295,항공기가,O
337,"1,217.00",300,재차,O
337,"1,217.00",303,활주로에,O
337,"1,217.00",308,진입하였다고,O
337,"1,217.00",315,보고함에,O
337,"1,217.00",320,따라,O
337,"1,217.00",323,A,O
337,"1,217.00",325,항공기를,O
337,"1,217.00",330,800ft,O
337,"1,217.00",336,고도에서,O
337,"1,217.00",341,go-around를,O
337,"1,217.00",352,지시하였음.,O
337,"1,217.00",359,[요인분석],O
337,"1,217.00",366,당시,O
337,"1,217.00",369,7NM에서,O
337,"1,217.00",375,접근,O
337,"1,217.00",378,중인,O
337,"1,217.00",381,A,O
337,"1,217.00",383,항공기,O
337,"1,217.00",387,앞으로,O
337,"1,217.00",391,B,O
337,"1,217.00",393,항공기를,O
337,"1,217.00",398,먼저,O
337,"1,217.00",401,이륙시키기,O
337,"1,217.00",407,위해,O
337,"1,217.00",410,허가를,O
337,"1,217.00",414,발부한,O
337,"1,217.00",418,후,O
337,"1,217.00",420,취소하는,O
337,"1,217.00",425,과정에서,O
337,"1,217.00",430,조종사에게,B-causal factor
337,"1,217.00",436,혼란을,I-causal factor
337,"1,217.00",440,"초래하였으며,",I-causal factor
337,"1,217.00",448,이륙허가,O
337,"1,217.00",453,발부,O
337,"1,217.00",456,시,O
337,"1,217.00",458,FINAL에서,B-causal factor
337,"1,217.00",466,접근,I-causal factor
337,"1,217.00",469,중이던,I-causal factor
337,"1,217.00",473,A,I-causal factor
337,"1,217.00",475,항공기에,I-causal factor
337,"1,217.00",480,대한,I-causal factor
337,"1,217.00",483,정보를,I-causal factor
337,"1,217.00",487,같이,I-causal factor
337,"1,217.00",490,발부했었다면,I-causal factor
337,"1,217.00",497,B,B-causal factor
337,"1,217.00",499,항공기가,I-causal factor
337,"1,217.00",504,TAXI,I-causal factor
337,"1,217.00",509,속도를,I-causal factor
337,"1,217.00",513,조절함으로서,I-causal factor
337,"1,217.00",520,정상,I-causal factor
337,"1,217.00",523,분리가,I-causal factor
337,"1,217.00",527,가능하였을,I-causal factor
337,"1,217.00",533,것으로,I-causal factor
337,"1,217.00",537,생각됨.,I-causal factor
337,"1,217.00",542,그러나,O
337,"1,217.00",546,공교롭게,O
337,"1,217.00",551,그,O
337,"1,217.00",553,시간대에,O
337,"1,217.00",558,heavy,B-causal factor
337,"1,217.00",564,traffic,I-causal factor
337,"1,217.00",572,관계로,I-causal factor
337,"1,217.00",576,충분한,I-causal factor
337,"1,217.00",580,정보를,I-causal factor
337,"1,217.00",584,제공할,I-causal factor
337,"1,217.00",588,수,I-causal factor
337,"1,217.00",590,"없었고,",I-causal factor
337,"1,217.00",595,또한,O
337,"1,217.00",598,B,B-causal factor
337,"1,217.00",600,항공기의,I-causal factor
337,"1,217.00",605,TAXI,I-causal factor
337,"1,217.00",610,속도가,I-causal factor
337,"1,217.00",614,예상보다,I-causal factor
337,"1,217.00",619,늦어,I-causal factor
337,"1,217.00",622,부득이,O
337,"1,217.00",626,CANCEL,O
337,"1,217.00",633,TAKE,O
337,"1,217.00",638,OFF,O
337,"1,217.00",642,CLEARANCE를,O
337,"1,217.00",653,발부하게,O
337,"1,217.00",658,"되었으며,",O
337,"1,217.00",664,B,O
337,"1,217.00",666,항공기,O
337,"1,217.00",670,조종사가,O
337,"1,217.00",675,처음,O
337,"1,217.00",678,활주로,O
337,"1,217.00",682,진입을,O
337,"1,217.00",686,보고하였을,O
337,"1,217.00",692,때,O
337,"1,217.00",694,ASDE,B-causal factor
337,"1,217.00",699,및,I-causal factor
337,"1,217.00",701,육안확인,I-causal factor
337,"1,217.00",706,"결과,",I-causal factor
337,"1,217.00",710,B,I-causal factor
337,"1,217.00",712,항공기가,I-causal factor
337,"1,217.00",717,활주로에,I-causal factor
337,"1,217.00",722,진입한,I-causal factor
337,"1,217.00",726,상태가,I-causal factor
337,"1,217.00",730,아니라고,I-causal factor
337,"1,217.00",735,판단하여,I-causal factor
337,"1,217.00",740,A,I-causal factor
337,"1,217.00",742,항공기에게,I-causal factor
337,"1,217.00",748,착륙허가를,I-causal factor
337,"1,217.00",754,"발부하였으나,",I-causal factor
337,"1,217.00",762,결국,O
337,"1,217.00",765,이러한,O
337,"1,217.00",769,조치들이,O
337,"1,217.00",774,조종사에게,O
337,"1,217.00",780,혼란을,O
